1	[ACCOLATE] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	  18	0.250000	0.500000	0.003175	0.006309	VOLTAREN TAMIFLU
	  18	0.250000	0.500000	0.003175	0.006309	VOLTAREN TAXOL
	  18	0.250000	0.500000	0.003175	0.006309	VOLTAREN THERAFLU
	  18	0.250000	0.500000	0.003175	0.006309	VOLTAREN THIAMINE
	  18	0.250000	0.500000	0.003175	0.006309	VOLTAREN TNKASE
	  18	0.250000	0.500000	0.003175	0.006309	VOLTAREN TORADOL
	  18	0.250000	0.500000	0.003175	0.006309	VOLTAREN TRANDATE
	  18	0.250000	0.500000	0.003175	0.006309	VOLTAREN TRIDRATE
	  18	0.250000	0.500000	0.003175	0.006309	VOLTAREN TROVAN
	  18	0.250000	0.500000	0.003175	0.006309	VOLTAREN UREX
	  18	0.250000	0.500000	0.003175	0.006309	VOLTAREN UROCIT@K
	  18	0.250000	0.500000	0.003175	0.006309	VOLTAREN VANCOMYCIN
	  18	0.250000	0.500000	0.003175	0.006309	VOLTAREN VIOXX
	  18	0.250000	0.500000	0.003175	0.006309	VOLTAREN ZANTAC
	  18	0.250000	0.500000	0.003175	0.006309	VOLTAREN ZINACEF
	  18	0.250000	0.500000	0.003175	0.006309	VOLTAREN ZINECARD
	  18	0.250000	0.500000	0.003175	0.006309	VOLTAREN ZOLOFT
	  18	0.250000	0.500000	0.003175	0.006309	VOLTAREN ZYPREXA
	  18	0.250000	0.500000	0.003175	0.006309	VOLTAREN ZYVOX
	  19	0.230769	0.500000	0.003125	0.006211	VOLTAREN ACETAZOLAMIDE
	  19	0.230769	0.500000	0.003125	0.006211	VOLTAREN CIPROFLOXACIN
	  19	0.230769	0.500000	0.003125	0.006211	VOLTAREN NORTRIPTYLINE
	  19	0.230769	0.500000	0.003125	0.006211	VOLTAREN PENTOBARBITAL
	  19	0.230769	0.500000	0.003125	0.006211	VOLTAREN PHENOBARBITAL
	  20	0.227273	0.500000	0.002985	0.005935	VOLTAREN ALLOPURINOL
	  20	0.227273	0.500000	0.002985	0.005935	VOLTAREN BUPIVACAINE
	  20	0.227273	0.500000	0.002985	0.005935	VOLTAREN CARBOPLATIN
	  20	0.227273	0.500000	0.002985	0.005935	VOLTAREN CARDIZEM@CD
	  20	0.227273	0.500000	0.002985	0.005935	VOLTAREN CARDIZEM@SR
	  20	0.227273	0.500000	0.002985	0.005935	VOLTAREN CEFTAZIDIME
	  20	0.227273	0.500000	0.002985	0.005935	VOLTAREN CYCLOSERINE
	  20	0.227273	0.500000	0.002985	0.005935	VOLTAREN DOXORUBICIN
	  20	0.227273	0.500000	0.002985	0.005935	VOLTAREN GUAIFENESIN
	  20	0.227273	0.500000	0.002985	0.005935	VOLTAREN LAMOTRIGINE
	  20	0.227273	0.500000	0.002985	0.005935	VOLTAREN NICARDIPINE
	  20	0.227273	0.500000	0.002985	0.005935	VOLTAREN PROPRANOLOL
	  20	0.227273	0.500000	0.002985	0.005935	VOLTAREN RIMANTADINE
	  20	0.227273	0.500000	0.002985	0.005935	VOLTAREN ROPIVACAINE
	  20	0.227273	0.500000	0.002985	0.005935	VOLTAREN TRI@NORINYL
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN AGGRASTAT
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN AMILORIDE
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN ANUSOL@HC
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN BREVIBLOC
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN CAPTOPRIL
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN CARBATROL
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN CARBRITAL
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN CARTIA@XT
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN CISPLATIN
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN ENALAPRIL
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN EQUAGESIC
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN GLUCOTROL
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN GLYBURIDE
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN HEMOCCULT
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN LACRILUBE
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN METHADONE
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN NASALCROM
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN NITRODERM
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN PEDIAZOLE
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN PRAVACHOL
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN PREMPHASE
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN PROCANBID
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN RESERPINE
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN RITONAVIR
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN SYNTHROID
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN TESTODERM
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN TIAGABINE
	  21	0.222222	0.500000	0.002755	0.005479	VOLTAREN ZITHROMAX
	  22	0.214286	0.500000	0.002725	0.005420	VOLTAREN DEPO@TESTADIOL
	  22	0.214286	0.500000	0.002725	0.005420	VOLTAREN FAM@PREN@FORTE
	  22	0.214286	0.500000	0.002725	0.005420	VOLTAREN MEDROL@DOSEPAK
	  22	0.214286	0.500000	0.002725	0.005420	VOLTAREN METOCLOPRAMIDE
	  23	0.208333	0.500000	0.002653	0.005277	VOLTAREN ASPARAGINASE
	  23	0.208333	0.500000	0.002653	0.005277	VOLTAREN AZITHROMYCIN
	  23	0.208333	0.500000	0.002653	0.005277	VOLTAREN CLOMIPRAMINE
	  23	0.208333	0.500000	0.002653	0.005277	VOLTAREN CYCLOSPORINE
	  23	0.208333	0.500000	0.002653	0.005277	VOLTAREN DEFEROXAMINE
	  23	0.208333	0.500000	0.002653	0.005277	VOLTAREN ERYTHROMYCIN
	  23	0.208333	0.500000	0.002653	0.005277	VOLTAREN ESTRATEST@HS
	  23	0.208333	0.500000	0.002653	0.005277	VOLTAREN SULFADIAZINE
	  23	0.208333	0.500000	0.002653	0.005277	VOLTAREN TETRACYCLINE
	  23	0.208333	0.500000	0.002653	0.005277	VOLTAREN ZONE@A@FORTE
	  24	0.205882	0.500000	0.002646	0.005263	VOLTAREN OCULAR@LUBRICANTS
	  25	0.200000	0.500000	0.002532	0.005038	VOLTAREN ADRIAMYCIN
	  25	0.200000	0.500000	0.002532	0.005038	VOLTAREN BETOPTIC@S
	  25	0.200000	0.500000	0.002532	0.005038	VOLTAREN CALCIFEROL
	  25	0.200000	0.500000	0.002532	0.005038	VOLTAREN CALCITRIOL
	  25	0.200000	0.500000	0.002532	0.005038	VOLTAREN CEPHALEXIN
	  25	0.200000	0.500000	0.002532	0.005038	VOLTAREN CYCLOBENZAPRINE
	  25	0.200000	0.500000	0.002532	0.005038	VOLTAREN ELDOPAQUE@FORTE
	  25	0.200000	0.500000	0.002532	0.005038	VOLTAREN FUROSEMIDE
	  25	0.200000	0.500000	0.002532	0.005038	VOLTAREN GAMIMUNE@N
	  25	0.200000	0.500000	0.002532	0.005038	VOLTAREN LAMIVUDINE
	  25	0.200000	0.500000	0.002532	0.005038	VOLTAREN LISINOPRIL
	  25	0.200000	0.500000	0.002532	0.005038	VOLTAREN METOPROLOL
	  25	0.200000	0.500000	0.002532	0.005038	VOLTAREN MUROCOLL@2
	  25	0.200000	0.500000	0.002532	0.005038	VOLTAREN NELFINAVIR
	  25	0.200000	0.500000	0.002532	0.005038	VOLTAREN PREDNISONE
	  25	0.200000	0.500000	0.002532	0.005038	VOLTAREN SERTRALINE
	  25	0.200000	0.500000	0.002532	0.005038	VOLTAREN TIZANIDINE
	  26	0.192308	0.500000	0.002481	0.004938	VOLTAREN ACETOHEXAMIDE
	  26	0.192308	0.500000	0.002481	0.004938	VOLTAREN HYDROMORPHONE
	  26	0.192308	0.500000	0.002481	0.004938	VOLTAREN PARAFON@FORTE
	  26	0.192308	0.500000	0.002481	0.004938	VOLTAREN PENICILLAMINE
	  26	0.192308	0.500000	0.002481	0.004938	VOLTAREN RENOGRAFIN@60
	  26	0.192308	0.500000	0.002481	0.004938	VOLTAREN SOMA@COMPOUND
	  26	0.192308	0.500000	0.002481	0.004938	VOLTAREN SULFASALAZINE
	  26	0.192308	0.500000	0.002481	0.004938	VOLTAREN SULFISOXAZOLE
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN ACCUPRIL
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN AMICAR
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN AMIKIN
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN ANAPROX
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN ANTISPAS
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN ANUSOL
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN ASACOL
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN ATGAM
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN ATIVAN
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN AVANDIA
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN BENADRYL
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN BENTYL
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN BENYLIN
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN CALAN
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN CEFACLOR
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN CEFOL
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN CEFTIN
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN CELEXA
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN CENTOXIN
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN CITRACAL
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN COMBIVIR
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN DANAZOL
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN DANTRIUM
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN DEMEROL
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN DENAVIR
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN DEPAKOTE
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN DIPRIVAN
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN DYNACIN
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN DYNACIRC
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN EDECRIN
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN ELAVIL
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN EPIVIR
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN ESKALITH
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN EULEXIN
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN GEMZAR
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN GENGRAF
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN HALDOL
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN HUMULIN
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN HYPERGEL
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN HYZAAR
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN IDAMYCIN
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN IMIPENEM
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN IMURAN
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN IODINE
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN ISORDIL
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN KEFZOL
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN KLONOPIN
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN L@DOPA
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN LAMISIL
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN LANOXIL
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN LANTUS
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN LASIX
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN LAXIS
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN LEUKINE
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN LEVBID
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN LEVSIN
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN LITHOBID
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN LODINE
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN LOMOVIL
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN LONOX
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN MEGACE
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN MERUVAX
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN MICATIN
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN MIRALAX
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN NASALIDE
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN NIACIN
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN NIASPAN
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN NUBAIN
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN OCUFLOX
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN OCUMYCIN
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN PERATIVE
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN PITOCIN
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN PLAVIX
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN PONDIMIN
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN PRANDIN
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN PRIMAXIN
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN PRINIVIL
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN PROCHLORPERAZINE
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN RATGAM
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN RIDAURA
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN RIFAMPIN
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN RYNATUSS
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN SENOKOT
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN SERACULT
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN SERZONE
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN SOMA
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN TIAZAC
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN TIGAN
	* 27	0.187500	1.000000	0.003992	0.007952	VOLTAREN TRAMADOL
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN URIDON
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN URISED
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN YOCON
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN ZEBETA
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN ZEMURON
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN ZESTRIL
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN ZOCOR
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN ZOSYN
	  27	0.187500	1.000000	0.003992	0.007952	VOLTAREN ZYRTEC
588	[TRANDATE] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	* 1	0.687500	1.000000	1.000000	1.000000	TRANDATE TRIDRATE
589	[TRIDRATE] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	* 1	0.687500	1.000000	1.000000	1.000000	TRIDRATE TRANDATE
590	[TRI@NORINYL] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	  1	0.500000	0.000000	0.000000	0.000000	TRI@NORINYL TENORMIN
	  2	0.454545	0.000000	0.000000	0.000000	TRI@NORINYL FIORINAL
	  2	0.454545	0.000000	0.000000	0.000000	TRI@NORINYL LAMOTRIGINE
	  2	0.454545	0.000000	0.000000	0.000000	TRI@NORINYL PYRIDOXINE
	  2	0.454545	0.000000	0.000000	0.000000	TRI@NORINYL RIMANTADINE
	  2	0.454545	0.000000	0.000000	0.000000	TRI@NORINYL TIZANIDINE
	  3	0.433333	0.000000	0.000000	0.000000	TRI@NORINYL TRIFLUOPERAZINE
	  3	0.433333	0.000000	0.000000	0.000000	TRI@NORINYL TRIHEXYPHENIDYL
	  4	0.423077	0.000000	0.000000	0.000000	TRI@NORINYL NORTRIPTYLINE
	  5	0.409091	1.000000	0.052632	0.100000	TRI@NORINYL ATROPINE
	  5	0.409091	1.000000	0.052632	0.100000	TRI@NORINYL CLINORIL
	  5	0.409091	1.000000	0.052632	0.100000	TRI@NORINYL LISINOPRIL
	  5	0.409091	1.000000	0.052632	0.100000	TRI@NORINYL LOTRIMIN
	  5	0.409091	1.000000	0.052632	0.100000	TRI@NORINYL LOTRISONE
	  5	0.409091	1.000000	0.052632	0.100000	TRI@NORINYL RISPERIDONE
	  5	0.409091	1.000000	0.052632	0.100000	TRI@NORINYL THIAMINE
	  5	0.409091	1.000000	0.052632	0.100000	TRI@NORINYL TRIDRATE
	* 5	0.409091	1.000000	0.052632	0.100000	TRI@NORINYL TRIPHASIL
	  5	0.409091	1.000000	0.052632	0.100000	TRI@NORINYL VINCRISTINE
591	[TRIPHASIL] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	  1	0.555556	0.000000	0.000000	0.000000	TRIPHASIL PREMPHASE
	  2	0.500000	0.000000	0.000000	0.000000	TRIPHASIL TRIDRATE
	  3	0.454545	0.000000	0.000000	0.000000	TRIPHASIL SUMATRIPTAN
	  4	0.444444	0.000000	0.000000	0.000000	TRIPHASIL LOTRIMIN
	  4	0.444444	0.000000	0.000000	0.000000	TRIPHASIL PITRESSIN
	  4	0.444444	0.000000	0.000000	0.000000	TRIPHASIL PRIMAXIN
	  4	0.444444	0.000000	0.000000	0.000000	TRIPHASIL PROPULSID
	  4	0.444444	0.000000	0.000000	0.000000	TRIPHASIL RIFABUTIN
	  4	0.444444	0.000000	0.000000	0.000000	TRIPHASIL RIFAMPIN
	  4	0.444444	0.000000	0.000000	0.000000	TRIPHASIL RITONAVIR
	  4	0.444444	0.000000	0.000000	0.000000	TRIPHASIL THIAMINE
	  4	0.444444	0.000000	0.000000	0.000000	TRIPHASIL TIAGABINE
	  4	0.444444	0.000000	0.000000	0.000000	TRIPHASIL TRAMADOL
	  4	0.444444	0.000000	0.000000	0.000000	TRIPHASIL VERAPAMIL
	  5	0.416667	0.000000	0.000000	0.000000	TRIPHASIL ZOLMITRIPTAN
	* 6	0.409091	1.000000	0.062500	0.117647	TRIPHASIL TRI@NORINYL
592	[TRIFLUOPERAZINE] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	  1	0.593750	0.000000	0.000000	0.000000	TRIFLUOPERAZINE PROCHLORPERAZINE
	  2	0.500000	0.000000	0.000000	0.000000	TRIFLUOPERAZINE FLUDARABINE
	  3	0.466667	0.000000	0.000000	0.000000	TRIFLUOPERAZINE FLUOROURACIL
	  4	0.433333	0.000000	0.000000	0.000000	TRIFLUOPERAZINE CHLORPROMAZINE
	  4	0.433333	0.000000	0.000000	0.000000	TRIFLUOPERAZINE FLUMADINE
	  4	0.433333	0.000000	0.000000	0.000000	TRIFLUOPERAZINE METOCLOPRAMIDE
	  4	0.433333	0.000000	0.000000	0.000000	TRIFLUOPERAZINE RISPERIDONE
	  4	0.433333	0.000000	0.000000	0.000000	TRIFLUOPERAZINE TRI@NORINYL
	  5	0.400000	1.000000	0.043478	0.083333	TRIFLUOPERAZINE CIPROFLOXACIN
	  5	0.400000	1.000000	0.043478	0.083333	TRIFLUOPERAZINE CLOMIPRAMINE
	  5	0.400000	1.000000	0.043478	0.083333	TRIFLUOPERAZINE CYCLOBENZAPRINE
	  5	0.400000	1.000000	0.043478	0.083333	TRIFLUOPERAZINE CYPROHEPTADINE
	  5	0.400000	1.000000	0.043478	0.083333	TRIFLUOPERAZINE DIPHENHYDRAMINE
	  5	0.400000	1.000000	0.043478	0.083333	TRIFLUOPERAZINE FLUCYTOSINE
	  5	0.400000	1.000000	0.043478	0.083333	TRIFLUOPERAZINE HYDRALAZINE
	  5	0.400000	1.000000	0.043478	0.083333	TRIFLUOPERAZINE IMIPRAMINE
	  5	0.400000	1.000000	0.043478	0.083333	TRIFLUOPERAZINE NORTRIPTYLINE
	  5	0.400000	1.000000	0.043478	0.083333	TRIFLUOPERAZINE RENOGRAFIN@60
	  5	0.400000	1.000000	0.043478	0.083333	TRIFLUOPERAZINE ROPIVACAINE
	  5	0.400000	1.000000	0.043478	0.083333	TRIFLUOPERAZINE TETRACYCLINE
	  5	0.400000	1.000000	0.043478	0.083333	TRIFLUOPERAZINE TRIDRATE
	* 5	0.400000	1.000000	0.043478	0.083333	TRIFLUOPERAZINE TRIHEXYPHENIDYL
	  5	0.400000	1.000000	0.043478	0.083333	TRIFLUOPERAZINE TRIPHASIL
593	[TRIHEXYPHENIDYL] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	  1	0.500000	0.000000	0.000000	0.000000	TRIHEXYPHENIDYL METHYLPHENIDATE
	  2	0.466667	0.000000	0.000000	0.000000	TRIHEXYPHENIDYL DIPHENIDOL
	  3	0.433333	0.000000	0.000000	0.000000	TRIHEXYPHENIDYL TRI@NORINYL
	  4	0.400000	1.000000	0.166667	0.285714	TRIHEXYPHENIDYL ACETOHEXAMIDE
	* 4	0.400000	1.000000	0.166667	0.285714	TRIHEXYPHENIDYL TRIFLUOPERAZINE
	  4	0.400000	1.000000	0.166667	0.285714	TRIHEXYPHENIDYL TRIPHASIL
594	[ULTANE] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	* 1	0.666667	1.000000	1.000000	1.000000	ULTANE ULTRAM
595	[ULTRAM] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	* 1	0.666667	0.500000	1.000000	0.666667	ULTRAM ULTANE
	  2	0.500000	0.500000	0.500000	0.500000	ULTRAM LIBRAX
	  3	0.437500	0.500000	0.333333	0.400000	ULTRAM TRAMADOL
	  4	0.428571	0.500000	0.166667	0.250000	ULTRAM ALKERAN
	  4	0.428571	0.500000	0.166667	0.250000	ULTRAM LORABID
	  4	0.428571	0.500000	0.166667	0.250000	ULTRAM MYLERAN
	  5	0.416667	0.500000	0.058824	0.105263	ULTRAM ACULAR
	  5	0.416667	0.500000	0.058824	0.105263	ULTRAM ALDARA
	  5	0.416667	0.500000	0.058824	0.105263	ULTRAM ALORA
	  5	0.416667	0.500000	0.058824	0.105263	ULTRAM ALTACE
	  5	0.416667	0.500000	0.058824	0.105263	ULTRAM ATARAX
	  5	0.416667	0.500000	0.058824	0.105263	ULTRAM ATGAM
	  5	0.416667	0.500000	0.058824	0.105263	ULTRAM EURAX
	  5	0.416667	0.500000	0.058824	0.105263	ULTRAM IMURAN
	  5	0.416667	0.500000	0.058824	0.105263	ULTRAM LORTAB
	  5	0.416667	0.500000	0.058824	0.105263	ULTRAM RATGAM
	  5	0.416667	0.500000	0.058824	0.105263	ULTRAM TROVAN
	  6	0.388889	0.500000	0.055556	0.100000	ULTRAM LORAZEPAM
	  7	0.375000	0.500000	0.041667	0.076923	ULTRAM CITRACAL
	  7	0.375000	0.500000	0.041667	0.076923	ULTRAM ESTRATAB
	  7	0.375000	0.500000	0.041667	0.076923	ULTRAM LEUKERAN
	  7	0.375000	0.500000	0.041667	0.076923	ULTRAM LOTRIMIN
	  7	0.375000	0.500000	0.041667	0.076923	ULTRAM TRANDATE
	  7	0.375000	0.500000	0.041667	0.076923	ULTRAM TRIDRATE
	  8	0.357143	0.500000	0.034483	0.064516	ULTRAM ALLEGRA
	  8	0.357143	0.500000	0.034483	0.064516	ULTRAM CYTOGAM
	  8	0.357143	0.500000	0.034483	0.064516	ULTRAM FLUDARA
	  8	0.357143	0.500000	0.034483	0.064516	ULTRAM LIBRIUM
	  8	0.357143	0.500000	0.034483	0.064516	ULTRAM TORADOL
	  9	0.350000	0.500000	0.032258	0.060606	ULTRAM ALPRAZOLAM
	  9	0.350000	0.500000	0.032258	0.060606	ULTRAM FLURAZEPAM
	  10	0.333333	0.500000	0.020833	0.040000	ULTRAM ATIVAN
	  10	0.333333	0.500000	0.020833	0.040000	ULTRAM ESTRADERM
	  10	0.333333	0.500000	0.020833	0.040000	ULTRAM ESTRATEST
	  10	0.333333	0.500000	0.020833	0.040000	ULTRAM FLOMAX
	  10	0.333333	0.500000	0.020833	0.040000	ULTRAM GLUCOTROL
	  10	0.333333	0.500000	0.020833	0.040000	ULTRAM LURIDE
	  10	0.333333	0.500000	0.020833	0.040000	ULTRAM NEORAL
	  10	0.333333	0.500000	0.020833	0.040000	ULTRAM NUBAIN
	  10	0.333333	0.500000	0.020833	0.040000	ULTRAM PLETAL
	  10	0.333333	0.500000	0.020833	0.040000	ULTRAM TIAZAC
	  10	0.333333	0.500000	0.020833	0.040000	ULTRAM TIGAN
	  10	0.333333	0.500000	0.020833	0.040000	ULTRAM TNKASE
	  10	0.333333	0.500000	0.020833	0.040000	ULTRAM UREX
	  10	0.333333	0.500000	0.020833	0.040000	ULTRAM URIDON
	  10	0.333333	0.500000	0.020833	0.040000	ULTRAM URISED
	  10	0.333333	0.500000	0.020833	0.040000	ULTRAM VOLMAX
	  10	0.333333	0.500000	0.020833	0.040000	ULTRAM ZOFRAN
	  11	0.318182	0.500000	0.020408	0.039216	ULTRAM SUMATRIPTAN
	  12	0.312500	1.000000	0.031250	0.060606	ULTRAM CATAFLAM
	  12	0.312500	1.000000	0.031250	0.060606	ULTRAM DANTRIUM
	  12	0.312500	1.000000	0.031250	0.060606	ULTRAM DITROPAN
	  12	0.312500	1.000000	0.031250	0.060606	ULTRAM DOBUTREX
	  12	0.312500	1.000000	0.031250	0.060606	ULTRAM GLUTOFAC
	  12	0.312500	1.000000	0.031250	0.060606	ULTRAM LIORESAL
	  12	0.312500	1.000000	0.031250	0.060606	ULTRAM LOSARTAN
	  12	0.312500	1.000000	0.031250	0.060606	ULTRAM LOTRONEX
	  12	0.312500	1.000000	0.031250	0.060606	ULTRAM SERACULT
	  12	0.312500	1.000000	0.031250	0.060606	ULTRAM THERAFLU
	  12	0.312500	1.000000	0.031250	0.060606	ULTRAM THIAMINE
	  12	0.312500	1.000000	0.031250	0.060606	ULTRAM TOBRADEX
	  12	0.312500	1.000000	0.031250	0.060606	ULTRAM UROCIT@K
	  12	0.312500	1.000000	0.031250	0.060606	ULTRAM VIRAMUNE
	* 12	0.312500	1.000000	0.031250	0.060606	ULTRAM VOLTAREN
596	[URIDON] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	  1	0.666667	0.000000	0.000000	0.000000	URIDON LURIDE
	  2	0.583333	0.000000	0.000000	0.000000	URIDON URISED
	  3	0.500000	0.000000	0.000000	0.000000	URIDON PRIMIDONE
	  3	0.500000	0.000000	0.000000	0.000000	URIDON VIRILON
